year,month,meant,maxtp,mintp,mnmax,mnmin,rain,gmin,wdsp,maxgt,sun,Location
2017,1,5.7,11.9,-4.8,8.4,3.0,21.9,-9.0,10.3,45,57.4,Dublin
2017,2,6.2,12.9,-3.9,9.3,3.2,41.6,-7.6,13.4,64,51.1,Dublin
2017,3,7.7,16.3,-1.7,11.4,4.0,67.2,-6.6,11.7,44,127.7,Dublin
2017,4,8.0,16.5,-1.2,12.4,3.7,10.0,-5.0,9.5,33,99.1,Dublin
2017,5,11.6,23.2,-1.5,16.6,6.7,43.5,-5.4,9.6,32,224.3,Dublin
2017,6,14.4,26.3,3.7,18.6,10.2,86.4,1.6,11.0,41,161.5,Dublin
2017,7,15.0,24.2,6.0,19.5,10.5,42.2,1.8,9.8,36,166.0,Dublin
2017,8,14.6,21.8,4.9,18.7,10.5,73.2,0.8,10.0,31,120.5,Dublin
2017,9,12.4,18.9,4.5,16.5,8.3,82.3,0.4,10.9,43,128.7,Dublin
2017,10,11.2,19.5,0.8,14.8,7.7,47.8,-3.1,12.2,56,73.9,Dublin
2017,11,6.5,14.1,-0.5,9.6,3.3,81.5,-2.9,10.8,36,87.0,Dublin
2017,12,5.3,13.6,-4.8,8.1,2.5,63.1,-6.7,12.4,49,59.1,Dublin
2018,1,5.3,13.1,-3.2,8.4,2.2,93.1,-9.8,14.8,54,73.3,Dublin
2018,2,3.4,12.0,-4.9,6.6,0.2,36.9,-10.4,11.9,47,108.9,Dublin
2018,3,4.3,11.9,-5.1,7.7,0.9,100.0,-8.3,12.2,50,81.7,Dublin
2018,4,8.1,18.8,-2.1,11.9,4.4,68.9,-5.5,10.8,42,144.0,Dublin
2018,5,11.4,22.2,0.4,16.6,6.2,19.1,-2.7,8.8,36,224.0,Dublin
2018,6,14.5,26.5,3.8,20.3,8.7,4.8,0.8,8.7,48,268.6,Dublin
2018,7,16.1,26.7,5.2,21.6,10.5,40.0,2.3,6.9,28,182.5,Dublin
2018,8,15.3,25.1,3.9,19.9,10.7,48.0,-0.9,8.1,36,121.5,Dublin
2018,9,12.2,23.0,0.4,16.7,7.7,43.8,-3.7,9.0,56,136.2,Dublin
2018,10,9.3,19.2,-4.7,13.3,5.2,42.6,-9.1,9.2,46,120.6,Dublin
2018,11,8.2,15.3,1.1,11.0,5.3,131.2,-2.1,10.1,47,50.2,Dublin
2018,12,7.7,13.4,0.8,10.0,5.4,81.0,-1.5,9.5,53,30.5,Dublin
2019,1,5.1,11.3,-5.8,7.8,2.4,26.8,-10.2,9.3,45,46.8,Dublin
2019,2,7.0,15.6,-3.8,11.2,2.8,30.5,-8.4,10.2,52,112.4,Dublin
2019,3,7.3,16.8,-2.1,11.4,3.2,92.5,-5.9,11.3,47,132.6,Dublin
2019,4,8.0,21.7,-2.0,12.1,3.9,74.6,-6.1,9.3,46,123.7,Dublin
2019,5,10.2,20.9,-0.8,14.7,5.8,33.4,-4.0,7.8,32,139.0,Dublin
2019,6,12.5,22.7,2.0,16.5,8.6,82.9,-2.1,8.2,35,159.8,Dublin
2019,7,15.9,24.9,4.4,20.4,11.4,41.0,0.6,8.0,30,166.9,Dublin
2019,8,15.4,22.3,7.8,19.6,11.3,91.9,5.0,8.8,34,173.4,Dublin
2019,9,13.0,20.9,3.4,17.4,8.6,104.6,0.1,8.8,41,144.0,Dublin
2019,10,9.1,16.4,-1.4,12.8,5.4,77.2,-4.7,8.8,44,113.2,Dublin
2019,11,6.0,13.4,-2.4,8.9,3.2,173.0,-5.9,9.4,36,41.3,Dublin
2019,12,5.9,13.8,-2.9,8.9,2.8,57.7,-7.0,9.2,46,60.0,Dublin
2020,1,6.3,14.2,-2.5,9.1,3.6,36.0,-5.3,9.7,48,65.0,Dublin
2020,2,5.8,13.4,-2.3,9.1,2.4,130.4,-6.2,13.1,48,103.2,Dublin
2020,3,5.8,15.0,-3.9,10.1,1.6,31.8,-7.7,10.3,47,140.6,Dublin
2020,4,8.5,19.4,-2.5,13.4,3.6,12.8,-6.7,8.4,38,188.2,Dublin
2020,5,10.9,21.5,-2.6,16.4,5.4,9.3,-5.8,8.6,46,295.0,Dublin
2020,6,13.4,25.0,3.8,17.7,9.0,69.6,0.6,9.2,39,130.0,Dublin
2020,7,14.4,23.1,5.0,18.2,10.7,98.9,1.6,8.9,39,104.2,Dublin
2020,8,14.7,24.0,3.8,18.6,10.8,87.1,1.3,8.5,39,97.1,Dublin
2020,9,12.8,22.7,0.9,17.0,8.7,60.9,-1.7,8.5,34,143.0,Dublin
2020,10,9.5,15.2,0.3,12.8,6.3,80.6,-2.9,10.4,41,120.6,Dublin
2020,11,8.2,16.0,-1.2,11.3,5.2,48.1,-5.5,9.6,43,70.7,Dublin
2020,12,4.9,14.2,-4.4,7.6,2.2,83.1,-6.0,10.5,38,65.5,Dublin
2021,1,3.9,11.9,-5.9,6.6,1.2,115.1,-9.0,9.4,43,54.1,Dublin
2021,2,6.2,14.2,-0.6,8.8,3.5,55.0,-2.9,11.8,50,70.0,Dublin
2021,3,7.2,16.4,-3.5,10.8,3.6,32.1,-7.5,9.7,46,116.3,Dublin
2021,4,5.6,16.1,-4.7,10.9,0.2,10.8,-8.5,7.8,35,209.9,Dublin
2021,5,9.2,20.4,-1.9,14.1,4.3,83.5,-4.5,8.6,43,214.2,Dublin
2021,6,13.7,23.7,2.9,18.7,8.7,12.6,-0.8,7.8,29,180.2,Dublin
2021,7,16.1,26.8,6.1,20.8,11.4,72.9,3.7,6.6,36,190.8,Dublin
2021,8,14.7,21.8,7.1,18.6,10.8,65.3,3.2,7.5,32,115.2,Dublin
2021,9,14.7,22.9,5.0,18.6,10.8,42.0,2.7,7.0,36,102.6,Dublin
2021,10,11.9,20.2,3.6,14.9,8.8,79.8,1.8,8.4,35,111.9,Dublin
2021,11,7.6,16.4,-1.2,10.6,4.7,11.7,-4.0,9.5,39,70.3,Dublin
2021,12,6.5,14.1,-1.4,9.3,3.7,85.8,-5.4,9.6,50,59.1,Dublin
2022,1,5.4,14.8,-4.0,8.7,2.2,14.4,-7.5,8.5,40,86.7,Dublin
2022,2,6.7,13.5,-1.1,9.7,3.7,88.5,-1.0,12.9,54,72.6,Dublin
2022,3,6.6,17.6,-4.4,11.5,1.8,45.6,-8.2,8.8,44,203.1,Dublin
2022,4,7.6,17.3,-3.7,12.5,2.7,28.1,-7.1,9.3,43,168.4,Dublin
2022,5,11.9,19.9,2.3,16.3,7.6,48.4,-1.3,8.8,33,166.9,Dublin
2022,6,13.6,22.6,2.3,17.7,9.5,43.6,-2.1,8.3,33,163.5,Dublin
2022,7,16.3,29.1,6.6,21.0,11.7,29.6,0.0,8.1,33,131.6,Dublin
2022,8,15.9,26.3,6.0,21.3,10.5,34.6,0.9,7.3,30,222.0,Dublin
2022,9,13.0,20.1,3.1,17.2,8.8,127.9,-0.3,8.7,39,112.9,Dublin
2022,10,12.0,18.0,1.3,15.6,8.4,106.8,-3.3,9.6,41,115.7,Dublin
2022,11,8.8,16.5,-0.8,11.7,6.0,46.1,-3.5,9.9,51,84.5,Dublin
2022,12,4.4,14.7,-4.2,7.3,1.6,74.0,-6.2,8.6,39,76.2,Dublin
2023,1,6.0,13.6,-4.8,8.8,3.3,41.2,-9.2,10.0,47,92.1,Dublin
2023,2,7.2,14.2,-4.0,10.3,4.1,16.2,-8.3,9.3,41,67.7,Dublin
2023,3,7.0,16.2,-4.3,10.4,3.5,119.0,-8.3,9.8,40,96.1,Dublin
2023,4,8.7,17.6,-1.0,12.7,4.7,77.6,-5.4,8.7,42,146.9,Dublin
2023,5,11.7,19.9,2.5,16.7,6.8,35.9,-0.6,7.4,29,192.4,Dublin
2023,6,15.3,24.6,3.5,19.7,10.9,49.4,0.3,7.5,31,226.7,Dublin
2023,7,14.9,22.0,7.0,18.6,11.2,149.2,3.7,8.9,35,115.3,Dublin
2023,8,15.4,22.5,8.3,19.3,11.5,119.4,3.2,9.1,47,139.7,Dublin
2023,9,14.5,26.1,4.3,18.7,10.3,134.0,-0.3,8.0,47,150.2,Dublin
2023,10,11.3,23.2,1.0,15.0,7.6,125.7,-1.5,7.8,38,105.2,Dublin
2023,11,7.3,14.3,-2.6,10.4,4.3,65.1,-5.8,9.3,46,77.2,Dublin
2023,12,7.5,13.8,-2.8,9.6,5.4,68.5,-4.4,12.1,53,54.9,Dublin
2024,1,5.0,14.4,-5.1,7.8,2.3,61.3,-8.5,10.4,54,78.7,Dublin
2024,2,7.3,13.6,-0.7,10.4,4.2,74.3,-4.6,9.1,38,63.3,Dublin
2024,3,7.0,14.9,-1.0,10.5,3.6,115.4,-5.9,10.4,41,84.0,Dublin
2024,4,8.5,16.8,-1.5,12.7,4.3,70.2,-5.7,10.3,49,143.5,Dublin
2024,5,13.0,21.4,5.6,16.9,9.0,36.8,0.9,7.8,33,152.4,Dublin
2024,6,13.1,25.6,3.6,17.8,8.3,30.4,-0.4,8.8,38,162.4,Dublin
2024,7,14.9,23.0,6.7,19.1,10.7,37.7,1.7,7.8,37,140.6,Dublin
2024,8,15.4,23.9,4.4,20.2,10.7,36.6,-0.1,9.0,40,163.8,Dublin
2024,9,12.2,21.5,1.5,16.4,8.0,59.6,-3.1,9.4,37,120.3,Dublin
2024,10,11.3,18.7,2.1,14.5,8.1,47.8,-2.1,8.8,54,111.8,Dublin
2000,1,4.5,10.9,-1.4,6.8,2.3,110.0,-4.3,10.8,52,45.9,Knock
2000,2,4.9,12.1,-1.6,8.1,1.8,150.2,-1.8,13.8,61,54.6,Knock
2000,3,6.8,12.8,0.0,9.5,4.0,78.9,-3.1,9.5,49,81.7,Knock
2000,4,6.0,16.0,-1.5,9.3,2.7,77.4,-3.8,9.8,41,120.1,Knock
2000,5,10.6,22.4,2.0,15.0,6.3,58.2,-0.6,9.3,34,252.8,Knock
2000,6,12.5,24.7,5.6,16.0,9.0,86.5,3.6,9.1,40,129.2,Knock
2000,7,14.4,24.2,7.2,17.8,10.9,86.1,4.7,7.7,39,138.2,Knock
2000,8,14.3,21.8,7.5,17.8,10.8,140.7,3.6,7.1,32,165.0,Knock
2000,9,12.1,18.9,4.4,15.3,8.9,117.4,2.4,8.1,42,111.1,Knock
2000,10,8.2,16.0,1.1,11.2,5.3,197.2,-1.3,12.0,51,98.6,Knock
2000,11,5.1,12.0,-0.8,7.6,2.6,131.3,-3.3,11.6,54,56.3,Knock
2000,12,3.8,10.2,-6.9,6.0,1.5,137.2,-10.8,10.0,46,54.9,Knock
2001,1,2.5,8.7,-2.9,4.7,0.4,81.8,-5.3,9.2,46,70.9,Knock
2001,2,3.8,10.9,-2.5,6.7,0.9,66.1,-7.4,9.2,59,93.5,Knock
2001,3,4.2,11.7,-3.8,7.2,1.2,65.0,-9.2,10.4,47,98.0,Knock
2001,4,6.7,12.8,-0.3,10.1,3.3,92.9,-3.9,9.9,50,124.9,Knock
2001,5,11.3,22.1,2.8,15.6,7.1,50.6,-2.4,8.0,40,211.6,Knock
2001,6,11.7,19.9,3.1,15.0,8.3,114.5,-0.9,8.8,38,125.9,Knock
2001,7,13.2,22.1,6.5,16.4,9.9,94.1,4.3,8.7,42,120.1,Knock
2001,8,13.5,18.7,7.3,16.8,10.2,115.8,4.2,7.8,49,144.8,Knock
2001,9,12.5,20.1,6.1,15.5,9.4,70.6,3.0,9.6,41,114.2,Knock
2001,10,10.6,15.5,3.1,13.1,8.1,154.9,-0.6,10.9,46,77.9,Knock
2001,11,7.6,12.4,0.9,9.9,5.3,89.6,-1.5,8.6,46,31.7,Knock
2001,12,4.1,11.8,-3.3,6.5,1.7,81.6,-9.4,9.3,53,72.6,Knock
2002,1,5.8,11.4,-4.6,8.3,3.3,130.2,-7.7,12.5,54,42.1,Knock
2002,2,5.3,11.6,-1.1,8.1,2.5,207.0,-3.6,14.4,62,55.9,Knock
2002,3,6.3,15.1,-1.3,9.6,2.9,83.7,-5.3,10.6,53,98.6,Knock
2002,4,7.8,15.9,0.8,11.4,4.2,85.2,-4.7,10.7,48,170.3,Knock
2002,5,9.8,17.4,3.2,13.2,6.3,179.0,-1.8,9.5,59,150.9,Knock
2002,6,11.2,17.4,3.8,14.3,8.1,134.4,2.2,10.8,49,116.8,Knock
2002,7,12.9,21.5,7.8,15.8,10.0,89.3,2.4,8.2,30,110.2,Knock
2002,8,14.2,23.4,7.4,17.6,10.9,64.0,4.5,7.7,44,118.5,Knock
2002,9,12.9,20.0,6.5,16.5,9.3,38.3,4.0,7.4,38,138.1,Knock
2002,10,8.5,18.3,0.1,11.5,5.5,180.5,-0.9,8.6,57,106.2,Knock
2002,11,7.0,14.2,0.8,9.6,4.4,173.0,-5.0,10.5,41,53.1,Knock
2002,12,4.8,11.2,-1.1,6.4,3.1,99.2,-3.1,9.4,49,35.1,Knock
2003,1,4.3,11.8,-3.0,6.7,1.9,96.1,-7.2,12.0,59,80.3,Knock
2003,2,4.0,10.5,-3.3,6.6,1.4,64.2,-4.6,11.6,48,61.9,Knock
2003,3,6.6,15.4,-1.3,10.6,2.6,72.7,-2.4,9.6,45,149.8,Knock
2003,4,8.9,21.2,-0.6,12.8,5.0,69.5,-3.0,9.1,42,166.3,Knock
2003,5,9.4,22.3,2.7,12.7,6.1,150.9,-1.0,10.6,54,144.1,Knock
2003,6,12.5,20.1,5.9,16.2,8.7,79.2,0.3,9.1,34,158.7,Knock
2003,7,14.3,22.3,8.8,17.4,11.2,103.1,7.2,8.8,32,107.3,Knock
2003,8,15.5,27.9,8.2,19.4,11.6,34.5,4.7,7.0,31,192.2,Knock
2003,9,12.3,21.5,5.3,15.5,9.2,71.8,1.6,7.7,37,94.7,Knock
2003,10,8.5,15.5,0.3,11.5,5.5,76.8,-1.5,9.0,38,102.9,Knock
2003,11,6.9,14.6,0.7,9.7,4.1,156.9,-0.9,10.8,41,73.6,Knock
2003,12,4.9,11.5,-2.1,7.3,2.6,113.2,-3.9,9.1,45,50.0,Knock
2004,1,4.9,10.7,-2.3,7.2,2.6,145.6,-8.0,9.9,64,55.1,Knock
2004,2,4.4,12.5,-3.7,7.1,1.8,101.0,-8.7,9.1,52,101.6,Knock
2004,3,5.7,12.4,-3.3,8.9,2.4,128.5,-4.7,11.6,56,144.7,Knock
2004,4,7.5,14.6,-0.3,10.7,4.3,95.5,-3.0,10.7,49,139.4,Knock
2004,5,10.5,18.7,3.6,14.3,6.7,59.3,0.7,8.9,50,179.7,Knock
2004,6,13.0,21.9,5.8,16.5,9.6,105.2,3.1,10.1,39,165.0,Knock
2004,7,12.9,21.1,7.3,16.2,9.5,94.2,3.1,8.1,35,151.2,Knock
2004,8,14.6,24.3,7.7,17.9,11.2,96.9,3.4,8.2,40,134.2,Knock
2004,9,12.7,21.8,6.4,15.5,9.9,132.7,2.7,11.2,44,103.4,Knock
2004,10,7.7,13.8,-0.7,10.4,5.0,171.9,-4.2,8.6,39,96.4,Knock
2004,11,7.4,11.6,0.0,9.4,5.3,74.9,-3.0,9.2,36,24.6,Knock
2004,12,5.8,11.6,-1.2,8.2,3.3,168.6,-5.5,11.4,50,34.4,Knock
2005,1,5.5,11.5,-1.8,8.0,2.9,179.0,-6.0,13.8,62,37.4,Knock
2005,2,4.4,10.5,-3.4,7.0,1.8,61.9,-6.2,9.2,53,68.1,Knock
2005,3,7.3,18.7,-0.9,10.1,4.4,94.0,-6.8,9.7,41,89.5,Knock
2005,4,7.3,16.1,-0.6,11.0,3.6,110.7,-5.2,9.7,46,144.6,Knock
2005,5,9.2,17.1,1.7,13.0,5.4,131.5,-3.5,9.4,37,188.0,Knock
2005,6,13.3,21.6,5.5,16.8,9.9,61.4,2.0,8.6,40,124.8,Knock
2005,7,14.3,25.9,6.3,17.7,10.9,41.2,3.9,7.7,37,115.0,Knock
2005,8,14.1,21.4,7.2,17.4,10.7,79.8,2.5,8.2,44,122.7,Knock
2005,9,12.4,21.5,3.7,15.8,9.0,120.4,1.3,9.7,48,82.6,Knock
2005,10,10.2,16.9,2.0,13.1,7.4,104.6,0.7,10.1,44,61.1,Knock
2005,11,5.8,14.0,-2.5,8.7,3.0,115.0,-5.7,9.6,55,69.2,Knock
2005,12,5.4,11.2,-2.9,7.5,3.2,106.1,-4.2,8.9,46,34.1,Knock
2006,1,4.3,10.6,-2.8,6.7,2.0,88.6,-7.2,9.7,44,43.8,Knock
2006,2,4.3,10.7,-2.3,6.9,1.8,50.1,-4.2,8.4,46,77.1,Knock
2006,3,4.6,11.8,-4.5,7.3,1.9,134.3,-11.4,9.6,46,79.8,Knock
2006,4,7.1,15.1,-1.2,10.6,3.5,81.0,-6.5,9.4,40,162.9,Knock
2006,5,9.8,20.9,1.8,13.5,6.2,139.2,-1.4,10.0,46,172.3,Knock
2006,6,13.7,24.5,6.5,17.7,9.7,37.9,2.8,7.6,41,186.2,Knock
2006,7,15.7,27.5,7.9,19.9,11.6,53.4,6.1,7.5,41,188.8,Knock
2006,8,13.8,22.5,7.4,16.8,10.8,54.9,2.9,8.8,30,95.1,Knock
2006,9,13.4,19.7,5.8,16.8,10.0,222.8,1.4,9.0,48,115.8,Knock
2006,10,10.6,16.8,4.5,13.5,7.7,122.0,0.0,9.3,43,90.9,Knock
2006,11,6.2,12.6,-0.1,9.2,3.3,156.0,-3.6,10.1,48,62.2,Knock
2006,12,5.3,11.3,-1.6,7.5,3.0,201.6,-2.4,10.9,65,29.3,Knock
2007,1,5.6,12.2,0.0,8.1,3.1,168.5,-5.3,12.4,68,45.2,Knock
2007,2,4.9,11.1,-3.3,7.6,2.3,104.7,-6.9,9.6,54,63.9,Knock
2007,3,5.9,13.9,-0.5,9.4,2.4,118.1,-4.1,10.5,56,129.2,Knock
2007,4,10.1,18.1,2.7,14.4,5.9,32.3,-2.8,7.8,40,192.5,Knock
2007,5,10.1,21.4,3.1,13.9,6.3,110.9,-1.2,9.1,44,217.9,Knock
2007,6,13.2,23.5,5.6,16.9,9.6,121.6,4.5,8.0,37,153.0,Knock
2007,7,13.4,19.6,6.9,16.6,10.1,143.5,4.4,7.8,45,154.1,Knock
2007,8,13.5,19.6,8.3,16.5,10.4,92.8,7.1,8.8,41,123.2,Knock
2007,9,12.3,19.4,4.1,15.5,9.1,85.0,0.5,8.3,35,111.9,Knock
2007,10,10.7,17.2,1.2,13.7,7.6,89.6,-0.3,8.3,40,80.1,Knock
2007,11,8.1,14.9,1.5,10.3,5.9,105.4,-0.6,9.4,44,29.1,Knock
2007,12,5.4,12.7,-1.0,7.9,3.0,173.3,-1.7,12.6,50,32.7,Knock
2008,1,5.0,11.8,-5.1,7.7,2.3,162.7,-8.7,11.8,56,42.1,Knock
2008,2,5.1,12.0,-3.2,7.9,2.3,127.6,-5.7,11.5,53,63.1,Knock
2008,3,5.0,10.9,-1.6,8.2,1.7,170.7,-4.2,12.5,65,113.4,Knock
2008,4,6.8,15.0,-0.8,10.3,3.2,65.6,-2.9,9.9,44,181.7,Knock
2008,5,12.4,22.0,2.2,17.0,7.9,47.8,0.5,8.8,37,211.8,Knock
2008,6,11.9,22.4,4.9,15.3,8.5,145.5,0.5,8.9,43,162.7,Knock
2008,7,14.0,23.2,7.5,17.3,10.7,84.8,3.1,9.3,38,110.6,Knock
2008,8,13.6,19.0,8.7,16.3,10.9,180.2,4.3,8.8,36,75.1,Knock
2008,9,11.4,17.2,5.8,14.5,8.4,156.5,1.6,8.6,38,106.3,Knock
2008,10,8.0,15.0,-0.2,11.2,4.7,192.8,-1.3,10.8,49,104.8,Knock
2008,11,6.8,11.7,-0.8,8.9,4.7,128.5,-2.2,10.1,54,49.3,Knock
2008,12,4.3,11.0,-0.9,6.8,1.8,100.0,-7.6,9.5,49,39.3,Knock
2009,1,3.3,10.6,-3.8,5.8,0.7,157.9,-6.2,10.8,63,55.3,Knock
2009,2,4.7,10.2,-2.3,7.1,2.2,27.3,-7.3,8.3,35,67.9,Knock
2009,3,6.2,15.6,-2.3,9.6,2.8,66.3,-3.8,11.4,51,109.8,Knock
2009,4,8.1,15.9,1.6,11.6,4.5,117.8,-4.0,9.4,42,134.6,Knock
2009,5,9.7,22.7,2.1,13.4,6.1,116.4,-2.4,11.0,43,186.7,Knock
2009,6,13.9,25.2,4.9,18.1,9.7,64.4,2.9,8.1,38,223.0,Knock
2009,7,13.6,19.9,8.1,16.7,10.4,169.8,1.9,8.9,38,145.0,Knock
2009,8,13.2,18.3,7.7,16.1,10.4,182.6,5.1,10.4,40,100.4,Knock
2009,9,12.2,19.9,6.5,15.3,9.2,45.6,2.6,8.8,40,123.5,Knock
2009,10,10.5,15.8,3.6,13.1,7.9,109.4,-1.5,8.8,55,65.6,Knock
2009,11,6.1,11.9,-2.6,8.7,3.5,302.3,-6.2,10.9,47,56.3,Knock
2009,12,2.3,9.9,-6.1,4.5,-0.0,76.7,-12.3,8.6,45,55.3,Knock
2010,1,1.7,9.2,-5.8,4.2,-0.8,83.4,-7.8,8.5,48,86.3,Knock
2010,2,2.1,8.4,-3.9,4.7,-0.5,45.1,-7.9,6.8,32,73.6,Knock
2010,3,5.1,12.1,-4.0,8.4,1.9,70.6,-6.1,8.8,46,142.1,Knock
2010,4,8.2,18.5,-1.1,12.5,4.0,69.2,-3.1,8.1,47,190.3,Knock
2010,5,9.9,23.6,1.3,14.0,5.8,33.4,-3.4,8.2,30,195.9,Knock
2010,6,13.8,21.9,6.2,18.0,9.5,44.7,0.8,8.1,33,180.3,Knock
2010,7,13.8,20.2,8.6,17.0,10.7,183.6,4.5,9.5,46,97.0,Knock
2010,8,13.0,21.4,5.8,16.3,9.7,73.3,1.1,8.5,38,171.4,Knock
2010,9,12.7,21.7,5.3,15.8,9.6,202.6,2.0,9.2,45,106.0,Knock
2010,10,9.2,17.2,-0.1,12.4,6.0,76.4,-3.6,8.9,45,103.9,Knock
2010,11,4.5,14.1,-4.5,7.0,2.0,156.7,-5.7,9.0,62,93.2,Knock
2010,12,0.6,9.8,-7.4,2.8,-1.5,54.3,-13.6,6.7,39,89.4,Knock
2011,1,3.0,10.6,-3.7,5.4,0.5,56.2,-8.4,7.7,44,89.1,Knock
2011,2,5.6,12.7,-1.0,8.4,2.8,122.8,-5.4,10.0,53,70.4,Knock
2011,3,6.3,15.2,-1.0,9.7,2.9,35.3,-7.1,7.3,59,103.7,Knock
2011,4,10.2,19.7,2.3,14.5,6.0,67.7,-2.4,8.8,41,180.0,Knock
2011,5,9.8,17.0,3.2,12.9,6.6,134.8,0.6,13.8,58,157.0,Knock
2011,6,10.8,22.0,2.6,14.6,6.9,70.1,-0.9,8.6,36,145.2,Knock
2011,7,13.1,20.8,6.1,16.3,9.9,113.7,1.3,7.5,40,75.3,Knock
2011,8,12.6,18.7,6.7,15.9,9.2,119.9,2.8,7.5,34,115.8,Knock
2011,9,12.0,20.6,5.4,14.9,9.2,162.4,2.8,12.3,59,67.1,Knock
2011,10,9.9,14.7,1.8,12.5,7.3,197.2,0.7,11.3,48,41.2,Knock
2011,11,8.1,14.1,1.8,10.9,5.4,180.8,-1.7,11.8,53,49.7,Knock
2011,12,4.8,11.4,-1.8,7.3,2.4,181.7,-4.6,13.1,62,29.1,Knock
2012,1,5.4,10.7,-0.6,7.8,3.1,138.4,-3.1,12.4,60,30.1,Knock
2012,2,6.3,11.9,-4.2,8.3,4.3,78.1,-5.8,10.7,44,36.5,Knock
2012,3,8.0,18.8,-1.5,11.4,4.5,33.4,-3.8,9.6,45,108.8,Knock
2012,4,6.3,13.0,-0.1,9.8,2.8,62.4,-2.7,9.2,37,176.0,Knock
2012,5,10.3,25.1,1.7,14.4,6.3,70.1,-1.2,8.4,40,174.1,Knock
2012,6,11.6,18.7,5.5,14.5,8.8,230.1,1.0,8.5,41,87.8,Knock
2012,7,12.6,18.9,5.9,15.8,9.4,120.5,3.7,8.0,37,87.9,Knock
2012,8,14.5,24.4,8.1,18.0,11.1,125.8,3.8,9.1,38,144.1,Knock
2012,9,11.1,18.1,4.1,14.3,7.9,86.1,1.8,9.7,40,122.4,Knock
2012,10,7.8,13.3,0.6,10.9,4.8,126.4,-5.8,7.6,30,106.7,Knock
2012,11,5.1,11.7,-1.0,7.4,2.8,143.0,-4.1,8.6,50,56.3,Knock
2012,12,4.4,11.2,-1.6,6.8,2.0,153.2,-3.1,9.9,63,34.3,Knock
2013,1,4.2,11.0,-2.5,6.5,1.9,153.8,-5.3,10.1,52,21.6,Knock
